Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
2855,24,92,50,88,8,1
2856,23,96,37,38,5,1
2857,21,80,79,99,8,1
2858,23,45,56,85,4,1
2859,21,42,57,97,3,1
2860,19,98,93,49,6,1
2861,21,55,96,70,5,1
2862,22,97,88,63,5,1
2863,22,98,91,86,3,1
2864,22,54,57,80,8,1
2865,24,42,94,63,3,1
2866,24,92,89,81,8,1
2867,18,80,97,59,5,1
2868,24,65,90,50,7,1
2869,19,43,89,75,4,1
2870,23,49,59,99,7,1
2871,23,60,60,54,2,1
2872,18,44,83,70,7,1
2873,24,63,97,92,5,1
2874,21,70,79,82,3,1
2875,18,71,73,36,1,1
2876,21,57,99,63,1,1
2877,21,75,90,50,3,1
2878,20,62,43,69,7,1
2879,23,82,62,96,3,1
2880,22,72,79,38,2,1
2881,24,65,60,85,6,1
2882,21,48,62,67,8,1
2883,20,63,74,58,3,1
2884,23,85,49,59,8,1
2885,22,83,40,62,8,1
2886,21,77,61,41,1,1
2887,21,39,72,70,4,1
2888,18,76,98,44,3,1
2889,18,41,64,70,2,1
2890,23,76,37,52,8,1
2891,22,70,96,40,4,1
2892,21,61,46,41,2,0
2893,23,92,64,46,4,1
2894,23,80,72,75,3,1
2895,19,100,94,97,8,1
2896,24,59,72,59,1,1
2897,18,61,49,87,4,1
2898,22,35,52,67,5,1
2899,21,76,86,40,6,1
2900,23,86,63,96,2,1
2901,21,59,94,100,4,1
2902,19,88,55,43,8,1
2903,22,40,51,50,2,0
2904,23,92,52,89,1,1
2905,21,87,91,74,2,1
2906,18,100,71,60,2,1
2907,24,92,94,72,5,1
2908,19,36,72,69,2,1
2909,22,56,46,93,4,1
2910,19,71,35,48,8,1
2911,18,54,92,81,2,1
2912,22,58,37,76,8,1
2913,19,99,97,85,3,1
2914,20,99,55,53,2,1
2915,18,35,57,100,3,1
2916,18,37,43,81,6,1
2917,18,80,89,99,2,1
2918,20,89,53,76,7,1
2919,20,98,96,72,6,1
2920,21,79,73,47,8,1
2921,23,60,61,78,7,1
2922,24,99,80,58,2,1
2923,19,58,68,64,4,1
2924,21,69,67,72,7,1
2925,19,58,84,57,3,1
2926,24,62,54,91,8,1
2927,23,50,74,57,6,1
2928,20,93,92,70,6,1
2929,23,88,65,91,3,1
2930,20,50,72,35,5,1
2931,24,49,79,37,2,1
2932,23,45,75,48,2,1
2933,21,99,43,68,4,1
2934,22,77,43,85,5,1
2935,21,47,97,63,5,1
2936,19,44,56,82,7,1
2937,21,75,50,50,8,1
2938,24,84,66,91,4,1
2939,18,93,100,44,6,1
2940,19,73,48,53,3,1
2941,23,37,72,70,6,1
2942,19,41,42,38,1,0
2943,22,83,55,67,4,1
2944,20,60,90,62,3,1
2945,23,67,80,43,6,1
2946,19,82,77,40,6,1
2947,23,36,80,83,5,1
2948,23,66,82,56,4,1
2949,23,38,65,82,1,1
2950,20,54,67,55,2,1
2951,24,70,78,67,4,1
2952,21,66,42,90,8,1
2953,23,62,36,63,1,1
2954,18,35,51,87,8,1
2955,24,94,86,74,1,1
2956,22,90,79,52,8,1
2957,20,69,71,81,4,1
2958,19,64,76,47,3,1
2959,20,88,78,61,4,1
2960,19,70,72,96,6,1
2961,20,89,40,79,7,1
2962,19,92,85,37,5,1
2963,23,99,69,56,6,1
2964,21,85,92,61,1,1
2965,19,56,91,89,1,1
2966,19,87,40,67,2,1
2967,18,70,47,36,1,1
2968,19,70,93,80,7,1
2969,18,86,64,67,2,1
2970,22,87,36,92,1,1
2971,23,84,92,41,1,1
2972,18,75,70,49,4,1
2973,21,52,79,60,4,1
2974,24,56,43,45,5,0
2975,23,100,99,72,6,1
2976,18,55,84,61,3,1
2977,23,78,66,41,5,1
2978,23,81,77,35,1,1
2979,23,73,88,55,5,1
2980,22,63,81,64,4,1
2981,21,88,48,42,6,1
2982,20,51,82,37,1,1
2983,20,94,89,89,8,1
2984,18,65,63,49,1,1
2985,23,83,81,70,5,1
2986,18,36,97,40,6,1
2987,22,82,53,76,8,1
2988,22,48,43,84,7,1
2989,19,93,71,52,2,1
2990,22,92,86,84,7,1
2991,19,92,91,64,8,1
2992,21,85,62,73,8,1
2993,18,36,70,46,3,1
2994,24,75,98,93,8,1
2995,21,50,52,78,6,1
2996,22,38,69,38,5,0
2997,21,46,73,70,7,1
2998,21,63,42,82,5,1
2999,21,41,49,48,3,0
3000,22,48,41,83,1,1
3001,24,46,51,43,1,0
3002,23,39,98,55,2,1
3003,21,66,46,50,5,1
3004,19,77,90,50,3,1
3005,22,79,80,62,5,1
3006,21,43,81,85,4,1
3007,24,83,50,90,5,1
3008,23,67,36,91,5,1
3009,22,52,88,86,4,1
3010,20,43,61,80,4,1
3011,23,96,65,72,7,1
3012,19,91,75,82,8,1
3013,21,63,70,75,8,1
3014,24,59,81,93,3,1
3015,20,49,77,100,7,1
3016,24,40,99,61,1,1
3017,20,76,84,66,2,1
3018,22,63,35,90,7,1
3019,20,38,91,44,4,1
3020,19,91,50,74,1,1
3021,19,83,62,51,8,1
3022,18,78,56,92,3,1
3023,19,48,75,40,6,1
3024,23,37,53,73,5,1
3025,20,96,84,52,3,1
3026,19,98,93,76,3,1
3027,22,79,68,38,4,1
3028,24,92,73,54,2,1
3029,24,54,41,62,7,1
3030,18,92,86,74,4,1
3031,24,91,94,99,5,1
3032,20,86,86,78,4,1
3033,18,71,58,57,5,1
3034,20,42,60,91,4,1
3035,22,78,44,81,6,1
3036,18,39,51,47,8,0
3037,21,65,36,50,2,1
3038,23,79,61,89,6,1
3039,23,43,82,99,1,1
3040,20,66,43,50,8,1
3041,24,67,57,71,8,1
3042,21,64,61,86,8,1
3043,18,63,77,44,2,1
3044,21,37,41,72,7,1
3045,21,91,97,78,4,1
3046,24,64,78,88,8,1
3047,18,43,73,85,3,1
3048,22,60,74,86,1,1
3049,24,36,41,93,8,1
3050,21,96,59,47,3,1
3051,21,37,93,75,8,1
3052,22,80,47,46,6,1
3053,21,59,96,84,7,1
3054,21,85,42,91,2,1
3055,21,47,79,84,7,1
3056,23,78,52,91,1,1
3057,24,69,94,88,6,1
3058,19,89,94,100,4,1
3059,24,43,36,42,3,0
3060,22,36,100,97,4,1
3061,21,95,48,43,5,1
3062,24,75,82,94,7,1
3063,23,78,90,97,1,1
3064,22,98,46,37,3,1
3065,20,65,89,47,2,1
3066,24,81,62,43,8,1
3067,20,36,38,86,2,1
3068,21,92,70,96,2,1
3069,23,78,84,42,6,1
3070,23,90,37,79,2,1
3071,24,77,35,87,3,1
3072,22,68,51,97,8,1
3073,22,64,96,91,7,1
3074,23,89,82,88,7,1
3075,22,47,96,53,7,1
3076,23,37,53,80,6,1
3077,24,60,68,44,5,1
3078,19,91,83,52,2,1
3079,23,58,81,46,7,1
3080,20,87,84,83,2,1
3081,22,77,60,57,8,1
3082,23,94,90,96,8,1
3083,23,92,48,45,6,1
3084,24,83,59,90,2,1
3085,22,76,38,89,5,1
3086,19,100,66,59,6,1
3087,24,45,99,43,6,1
3088,19,52,95,46,1,1
3089,24,86,54,45,6,1
3090,22,80,44,72,2,1
3091,18,78,68,62,6,1
3092,22,56,95,42,2,1
3093,22,87,61,81,2,1
3094,19,93,74,70,7,1
3095,19,64,99,84,6,1
3096,22,42,67,43,1,1
3097,22,91,43,94,2,1
3098,22,54,50,87,7,1
3099,19,59,39,51,1,0
3100,22,53,57,87,1,1
3101,22,39,77,62,6,1
3102,21,61,91,97,4,1
3103,18,74,85,49,7,1
3104,20,60,47,53,4,1
3105,18,61,58,81,2,1
3106,21,96,45,82,3,1
3107,20,84,86,54,4,1
3108,24,76,51,71,7,1
3109,22,63,71,36,6,1
3110,21,73,47,98,7,1
3111,24,94,96,70,6,1
3112,22,75,42,39,4,1
3113,19,67,90,98,3,1
3114,23,50,78,41,5,1
3115,21,57,94,56,2,1
3116,19,41,75,80,7,1
3117,21,60,55,74,5,1
3118,21,46,76,95,5,1
3119,19,39,63,80,1,1
3120,20,83,99,62,1,1
3121,18,60,51,69,2,1
3122,22,39,64,35,3,0
3123,21,56,60,63,1,1
3124,22,47,87,43,7,1
3125,23,62,53,43,7,1
3126,19,67,87,56,4,1
3127,22,57,51,97,7,1
3128,19,52,80,100,2,1
3129,22,64,87,92,6,1
3130,18,60,98,89,5,1
3131,18,50,79,47,7,1
3132,18,73,83,53,2,1
3133,18,67,53,67,6,1
3134,18,60,99,99,6,1
3135,18,82,71,94,1,1
3136,19,99,60,46,6,1
3137,21,72,36,77,3,1
3138,22,36,93,51,6,1
3139,18,40,39,63,6,0
3140,19,80,71,89,5,1
3141,19,84,65,41,3,1
3142,19,72,82,78,2,1
3143,21,52,40,39,3,0
3144,22,61,49,94,3,1
3145,21,75,49,40,2,1
3146,20,51,95,41,5,1
3147,24,96,50,80,7,1
3148,19,63,54,91,8,1
3149,20,92,78,88,6,1
3150,23,56,76,80,3,1
3151,18,40,80,44,3,1
3152,24,60,68,38,7,1
3153,18,73,98,59,2,1
3154,21,46,63,95,4,1
3155,24,48,37,72,7,1
3156,22,56,43,66,3,1
3157,20,85,59,57,1,1
3158,22,57,76,71,6,1
3159,21,82,80,37,6,1
3160,18,84,93,47,7,1
3161,24,47,55,68,5,1
3162,22,44,56,99,7,1
3163,22,89,63,42,3,1
3164,18,43,97,43,2,1
3165,24,86,95,62,1,1
3166,20,36,98,52,7,1
3167,18,59,74,76,2,1
3168,22,47,35,75,7,1
3169,20,85,99,67,3,1
3170,20,92,96,88,1,1
3171,18,68,88,70,5,1
3172,22,69,94,90,5,1
3173,21,37,80,51,7,1
3174,22,93,39,44,8,1
3175,19,82,56,78,5,1
3176,24,98,87,36,8,1
3177,23,53,66,48,8,1
3178,21,39,45,75,4,1
3179,20,45,44,36,2,0
3180,21,35,73,53,3,1
3181,24,97,65,35,1,1
3182,20,63,46,36,7,0
3183,24,46,72,61,7,1
3184,20,75,100,36,6,1
3185,21,36,86,85,6,1
3186,20,71,39,44,2,1
3187,20,79,45,53,3,1
3188,19,82,59,47,4,1
3189,22,58,69,82,3,1
3190,22,56,69,90,2,1
3191,23,45,56,90,3,1
3192,23,92,71,84,6,1
3193,19,80,89,79,6,1
3194,23,63,98,93,1,1
3195,24,69,54,73,4,1
3196,21,49,38,55,6,0
3197,18,94,52,89,1,1
3198,24,76,85,91,4,1
3199,18,77,54,75,6,1
3200,18,83,43,83,4,1
3201,19,98,60,78,8,1
3202,24,66,59,69,3,1
3203,19,98,75,39,1,1
3204,20,36,93,85,4,1
3205,18,58,79,91,7,1
3206,21,100,75,92,4,1
3207,23,72,72,70,3,1
3208,21,65,53,44,6,1
3209,23,60,48,84,6,1
3210,18,63,55,71,7,1
3211,18,59,49,54,2,1
3212,18,82,37,47,2,1
3213,19,99,71,53,6,1
3214,24,87,80,90,8,1
3215,23,52,50,79,7,1
3216,24,43,48,94,5,1
3217,19,72,43,91,5,1
3218,19,55,41,88,7,1
3219,22,99,48,71,4,1
3220,21,55,40,71,6,1
3221,21,61,49,48,2,1
3222,20,78,86,78,4,1
3223,19,62,68,76,1,1
3224,23,79,35,35,7,0
3225,22,51,54,57,7,1
3226,22,74,41,98,8,1
3227,24,37,41,62,2,0
3228,21,100,84,38,2,1
3229,19,80,36,75,2,1
3230,20,64,81,94,7,1
3231,19,43,48,52,5,0
3232,24,45,65,97,3,1
3233,18,100,84,95,8,1
3234,19,65,95,83,3,1
3235,24,67,75,81,8,1
3236,18,73,48,73,7,1
3237,18,80,39,40,5,1
3238,20,71,39,87,8,1
3239,23,94,98,59,6,1
3240,21,65,63,99,6,1
3241,19,45,39,39,7,0
3242,18,36,70,99,7,1
3243,19,61,53,42,5,1
3244,23,36,98,73,5,1
3245,21,55,56,77,6,1
3246,23,92,68,39,3,1
3247,21,39,90,38,4,1
3248,22,86,51,35,5,1
3249,21,79,90,90,4,1
3250,20,54,51,79,4,1
3251,23,95,52,99,1,1
3252,18,72,79,37,3,1
3253,22,54,90,56,8,1
3254,20,59,84,90,7,1
3255,19,36,92,52,4,1
3256,23,66,52,59,7,1
3257,24,60,41,82,7,1
3258,24,75,44,65,3,1
3259,18,35,37,64,3,0
3260,21,85,78,100,1,1
3261,18,39,48,44,8,0
3262,24,47,38,93,7,1
3263,19,53,52,85,6,1
3264,22,46,86,43,8,1
3265,22,82,72,88,8,1
3266,23,59,54,96,3,1
3267,22,91,78,43,4,1
3268,23,69,85,43,6,1
3269,23,39,53,58,6,1
3270,23,56,100,73,2,1
3271,24,91,47,42,4,1
3272,24,81,96,59,4,1
3273,21,88,95,100,3,1
3274,20,37,64,44,4,0
3275,23,87,64,58,8,1
3276,23,65,85,93,7,1
3277,20,67,82,65,2,1
3278,18,84,67,45,3,1
3279,23,50,53,40,5,0
3280,21,73,91,66,4,1
3281,22,80,53,73,4,1
3282,22,81,75,82,1,1
3283,19,78,76,47,5,1
3284,19,43,86,93,5,1
3285,22,84,38,90,7,1
3286,22,94,38,75,2,1
3287,24,49,39,90,7,1
3288,21,70,75,69,5,1
3289,20,97,95,72,7,1
3290,19,75,89,68,8,1
3291,24,58,47,45,7,1
3292,24,83,48,61,1,1
3293,20,52,94,82,8,1
3294,24,41,59,58,2,1
3295,21,38,78,52,7,1
3296,22,94,44,61,7,1
3297,23,89,84,88,5,1
3298,20,50,78,89,2,1
3299,22,63,48,55,8,1
3300,22,57,49,93,5,1
3301,18,48,50,68,5,1
3302,20,83,36,92,7,1
3303,24,67,64,82,6,1
3304,23,59,64,88,5,1
3305,20,55,65,52,7,1
3306,24,51,54,37,4,0
3307,22,57,83,58,5,1
3308,23,91,69,35,4,1
3309,24,92,57,40,8,1
3310,21,48,95,53,3,1
3311,24,54,89,77,6,1
3312,18,64,42,42,8,0
3313,22,53,74,86,1,1
3314,24,87,93,81,2,1
3315,19,90,66,62,2,1
3316,19,57,41,80,3,1
3317,18,96,36,38,5,1
3318,21,67,40,42,1,0
3319,22,52,70,95,3,1
3320,20,67,66,51,3,1
3321,18,66,79,68,2,1
3322,21,95,76,54,4,1
3323,20,88,87,68,8,1
3324,19,51,43,77,8,1
3325,19,53,83,44,4,1
3326,20,68,36,64,5,1
3327,18,59,45,59,5,1
3328,19,45,84,91,7,1
3329,22,50,69,97,7,1
3330,23,95,49,81,8,1
3331,24,41,65,37,3,0
3332,20,50,96,80,5,1
3333,20,50,62,70,4,1
3334,19,74,59,60,8,1
3335,18,46,59,44,1,0
3336,22,69,35,68,2,1
3337,18,55,93,42,4,1
3338,21,84,76,89,7,1
3339,21,77,68,44,6,1
3340,23,51,100,91,5,1
3341,19,66,52,79,2,1
3342,19,75,39,84,6,1
3343,19,40,54,98,8,1
3344,23,61,100,36,2,1
3345,21,54,96,79,3,1
3346,18,59,66,96,8,1
3347,23,100,92,48,5,1
3348,23,43,84,49,3,1
3349,18,87,72,48,8,1
3350,19,95,89,65,2,1
3351,22,72,62,63,3,1
3352,18,37,56,61,8,1
3353,21,89,77,43,8,1
3354,20,35,70,54,5,1
3355,20,79,86,92,4,1
3356,24,81,70,83,1,1
3357,24,60,62,91,6,1
3358,23,48,92,50,4,1
3359,20,88,70,42,8,1
3360,22,80,43,53,2,1
3361,19,65,55,70,8,1
3362,21,93,98,94,4,1
3363,24,63,95,70,3,1
3364,22,51,74,45,5,1
3365,21,48,90,85,4,1
3366,21,70,38,89,4,1
3367,19,92,65,88,5,1
3368,23,58,61,51,3,1
3369,20,97,92,96,1,1
3370,19,59,59,76,4,1
3371,22,93,39,58,6,1
3372,23,66,42,51,2,1
3373,22,52,43,82,7,1
3374,23,71,49,41,3,1
3375,24,60,41,48,8,0
3376,22,43,49,45,3,0
3377,19,98,71,46,4,1
3378,23,54,73,39,6,1
3379,23,88,40,39,7,1
3380,21,64,91,54,8,1
3381,21,87,53,88,5,1
3382,18,97,97,89,7,1
3383,22,45,65,92,4,1
3384,21,65,44,64,4,1
3385,18,83,96,58,5,1
3386,24,53,37,37,2,0
3387,24,46,52,82,5,1
3388,21,49,59,56,4,1
3389,22,65,54,48,1,1
3390,23,77,92,82,5,1
3391,20,71,84,63,8,1
3392,22,63,44,84,2,1
3393,19,60,55,44,5,1
3394,24,36,63,61,5,1
3395,21,49,44,62,3,1
3396,21,38,47,43,3,0
3397,23,84,81,60,4,1
3398,19,72,57,42,8,1
3399,23,57,84,36,4,1
3400,19,93,38,91,7,1
3401,20,62,87,86,8,1
3402,24,100,36,92,5,1
3403,21,42,99,37,1,1
3404,21,63,91,42,6,1
3405,20,45,41,93,4,1
3406,18,52,53,36,5,0
3407,24,89,78,96,5,1
3408,23,84,97,83,6,1
3409,20,48,99,54,5,1
3410,23,43,73,63,6,1
3411,22,45,60,51,6,1
3412,21,97,78,56,7,1
3413,23,87,46,40,5,1
3414,19,73,56,96,7,1
3415,23,90,48,65,5,1
3416,22,62,64,96,3,1
3417,24,73,78,46,6,1
3418,21,59,72,46,2,1
3419,20,55,93,97,6,1
3420,22,44,76,50,2,1
3421,21,77,86,59,5,1
3422,23,49,97,56,4,1
3423,24,82,95,52,1,1
3424,18,55,68,79,7,1
3425,24,94,73,46,5,1
3426,18,84,75,83,1,1
3427,19,57,71,67,3,1
3428,24,47,99,97,2,1
3429,21,38,66,52,7,1
3430,18,43,42,88,3,1
3431,20,69,52,61,4,1
3432,21,55,79,59,4,1
3433,20,92,67,68,6,1
3434,24,52,39,94,7,1
3435,20,77,70,88,7,1
3436,18,40,57,39,7,0
3437,21,46,74,70,5,1
3438,23,46,39,88,8,1
3439,22,100,68,70,8,1
3440,18,36,58,73,6,1
3441,18,49,51,38,4,0
3442,23,57,56,99,4,1
3443,21,63,49,74,6,1
3444,21,41,49,71,3,1
3445,24,62,59,65,1,1
3446,20,48,87,81,2,1
3447,24,78,55,61,4,1
3448,23,64,100,85,6,1
3449,24,66,66,54,4,1
3450,23,40,55,47,3,0
3451,21,61,78,97,7,1
3452,20,58,100,78,7,1
3453,24,68,48,58,8,1
3454,18,74,49,37,2,1
3455,19,81,54,44,8,1
3456,22,58,68,99,7,1
3457,18,99,70,83,7,1
3458,21,52,43,92,3,1
3459,22,78,64,36,8,1
3460,19,91,97,100,1,1
3461,19,62,69,65,3,1
3462,20,57,47,71,2,1
3463,22,68,80,58,7,1
3464,20,45,90,78,8,1
3465,18,69,43,75,2,1
3466,23,76,70,85,4,1
3467,23,62,37,76,1,1
3468,23,58,53,74,5,1
3469,22,42,62,82,4,1
3470,23,87,57,38,7,1
3471,18,38,41,94,6,1
3472,20,39,48,73,3,1
3473,22,83,80,39,8,1
3474,20,64,49,40,8,1
3475,22,97,49,48,3,1
3476,20,81,85,46,2,1
3477,19,60,42,96,6,1
3478,20,91,96,61,2,1
3479,23,71,85,88,6,1
3480,19,41,97,46,2,1
3481,20,74,50,42,5,1
3482,22,73,58,50,5,1
3483,22,96,40,86,4,1
3484,22,87,91,60,5,1
3485,21,38,65,42,6,0
3486,18,59,40,79,2,1
3487,22,41,63,53,6,1
3488,19,62,37,51,4,1
3489,22,54,62,99,4,1
3490,21,45,82,63,7,1
3491,23,41,44,48,1,0
3492,19,57,67,51,5,1
3493,21,95,46,47,3,1
3494,23,68,91,97,3,1
3495,24,53,78,67,1,1
3496,24,92,47,63,2,1
3497,19,43,58,71,1,1
3498,20,82,78,80,2,1
3499,18,75,91,58,8,1
3500,18,82,50,48,5,1
3501,21,79,55,39,5,1
3502,23,59,85,87,4,1
3503,18,59,55,64,4,1
3504,23,53,94,94,4,1
3505,23,73,85,62,8,1
3506,21,61,55,60,4,1
3507,21,97,40,52,3,1
3508,21,53,99,70,7,1
3509,18,62,92,42,4,1
3510,24,67,40,52,8,1
3511,21,44,99,92,4,1
3512,18,64,68,66,4,1
3513,21,56,90,83,2,1
3514,22,37,37,82,6,1
3515,23,82,76,99,4,1
3516,21,36,96,67,8,1
3517,19,88,40,84,1,1
3518,23,40,40,38,4,0
3519,23,74,97,70,4,1
3520,21,36,54,62,3,1
3521,24,36,55,37,6,0
3522,20,89,36,40,4,1
3523,24,94,90,79,6,1
3524,21,40,44,57,2,0
3525,23,53,57,41,5,1
3526,19,61,64,95,6,1
3527,23,35,71,99,6,1
3528,24,67,89,40,4,1
3529,19,74,83,58,7,1
3530,18,66,68,71,4,1
3531,22,51,78,79,4,1
3532,23,42,56,85,3,1
3533,21,91,65,79,7,1
3534,18,76,41,97,5,1
3535,22,43,55,63,3,1
3536,21,69,50,59,8,1
3537,20,87,54,44,3,1
3538,21,88,77,69,3,1
3539,19,59,78,89,7,1
3540,19,96,81,59,2,1
3541,20,89,53,79,5,1
3542,18,80,82,46,2,1
3543,22,58,45,38,2,0
3544,21,80,63,51,5,1
3545,19,56,79,99,2,1
3546,18,45,70,87,7,1
3547,20,82,82,91,5,1
3548,24,42,49,62,6,1
3549,23,73,78,50,8,1
3550,24,69,74,55,6,1
3551,24,83,48,76,4,1
3552,19,80,97,88,3,1
3553,20,72,85,66,8,1
3554,21,42,92,72,6,1
3555,24,88,49,72,6,1
3556,24,71,99,88,2,1
3557,22,74,89,94,5,1
3558,19,68,44,81,1,1
3559,19,51,76,46,2,1
3560,21,67,45,87,2,1
3561,23,81,50,67,7,1
3562,18,86,53,62,5,1
3563,22,43,65,37,1,0
3564,19,67,87,60,1,1
3565,22,94,42,88,4,1
3566,19,55,58,74,2,1
3567,22,92,42,100,7,1
3568,20,44,82,81,3,1
3569,24,40,64,36,6,0
3570,19,47,92,76,2,1
3571,22,99,89,68,3,1
3572,18,54,96,55,8,1
3573,20,91,82,78,3,1
3574,20,80,38,36,8,1
3575,18,42,71,93,8,1
3576,22,44,42,50,5,0
3577,21,45,35,54,2,0
3578,18,46,81,60,5,1
3579,22,44,39,50,4,0
3580,18,59,84,57,3,1
3581,18,83,58,76,1,1
3582,19,83,81,71,3,1
3583,22,45,52,40,4,0
3584,21,96,62,71,3,1
3585,24,70,39,56,5,1
3586,19,73,64,40,8,1
3587,18,87,35,66,2,1
3588,24,90,80,51,1,1
3589,23,35,65,72,5,1
3590,24,90,90,51,6,1
3591,18,38,62,71,8,1
3592,18,64,50,57,2,1
3593,22,46,88,83,1,1
3594,22,69,87,95,4,1
3595,19,86,46,83,3,1
3596,21,65,54,95,1,1
3597,19,86,68,66,7,1
3598,20,41,87,97,6,1
3599,18,56,98,41,4,1
3600,24,90,57,56,2,1
3601,23,92,61,40,7,1
3602,18,98,51,95,1,1
3603,18,46,82,48,4,1
3604,19,41,55,50,2,0
3605,23,89,84,37,7,1
3606,23,96,74,43,7,1
3607,23,89,37,81,5,1
3608,19,70,51,76,3,1
3609,18,58,95,76,4,1
3610,19,78,84,57,7,1
3611,22,51,40,37,5,0
3612,22,36,62,35,6,0
3613,19,47,89,37,8,1
3614,23,65,92,83,6,1
3615,18,62,79,89,2,1
3616,19,94,53,38,7,1
3617,19,61,63,65,7,1
3618,19,49,57,100,1,1
3619,20,67,66,98,7,1
3620,22,54,44,65,3,1
3621,24,76,83,97,2,1
3622,23,46,99,100,4,1
3623,21,57,63,65,7,1
3624,24,48,93,81,8,1
3625,23,59,79,56,3,1
3626,21,65,85,80,7,1
3627,20,88,45,92,5,1
3628,19,39,40,95,3,1
3629,20,47,96,80,5,1
3630,20,62,39,35,2,0
3631,24,77,43,59,8,1
3632,18,81,62,95,7,1
3633,24,72,72,48,1,1
3634,22,96,77,79,6,1
3635,21,73,55,73,3,1
3636,19,71,96,100,1,1
3637,24,42,80,66,1,1
3638,21,86,72,92,6,1
3639,23,67,83,90,3,1
3640,21,76,73,40,7,1
3641,23,61,64,84,8,1
3642,24,42,55,72,3,1
3643,22,57,35,37,1,0
3644,24,98,66,39,4,1
3645,23,54,42,58,4,1
3646,21,50,64,88,3,1
3647,21,51,42,68,8,1
3648,23,53,53,73,1,1
3649,20,42,93,82,1,1
3650,22,72,89,83,2,1
3651,18,72,64,68,1,1
3652,19,87,70,41,6,1
3653,21,65,89,52,4,1
3654,19,78,78,68,2,1
3655,18,94,61,85,7,1
3656,24,51,88,48,6,1
3657,19,73,82,42,7,1
3658,18,76,64,49,4,1
3659,23,82,73,93,6,1
3660,20,46,47,45,5,0
3661,21,52,50,54,3,1
3662,18,40,78,89,8,1
3663,19,77,61,70,5,1
3664,21,69,79,48,3,1
3665,20,88,69,92,4,1
3666,23,96,62,72,4,1
3667,24,50,41,35,5,0
3668,21,42,96,99,8,1
3669,24,65,85,35,6,1
3670,18,44,80,94,8,1
3671,20,90,54,59,7,1
3672,19,54,72,44,3,1
3673,20,39,95,84,3,1
3674,20,57,66,46,2,1
3675,22,43,60,66,1,1
3676,20,92,92,67,6,1
3677,20,93,73,60,6,1
3678,21,88,54,76,2,1
3679,19,80,84,84,4,1
3680,21,56,86,95,5,1
3681,21,98,56,75,8,1
3682,18,42,87,91,6,1
3683,21,54,100,36,3,1
3684,22,85,77,65,2,1
3685,22,73,57,57,5,1
3686,24,71,98,88,7,1
3687,18,84,43,62,5,1
3688,24,68,41,53,6,1
3689,24,67,75,82,1,1
3690,23,65,88,36,8,1
3691,19,88,99,45,3,1
3692,19,78,36,78,5,1
3693,21,68,38,93,7,1
3694,21,96,66,93,3,1
3695,23,57,36,72,6,1
3696,21,80,98,59,2,1
3697,19,90,48,55,7,1
3698,24,41,54,76,5,1
3699,20,95,83,70,7,1
3700,22,37,42,43,6,0
3701,20,72,97,46,5,1
3702,20,68,80,44,7,1
3703,19,78,55,93,2,1
3704,20,64,66,39,7,1
3705,23,51,42,67,3,1
3706,18,93,50,97,3,1
3707,21,44,74,63,5,1
3708,18,52,61,52,6,1
3709,24,79,52,40,2,1
3710,22,93,69,87,4,1
3711,21,96,86,66,3,1
3712,20,93,49,76,7,1
3713,22,83,97,81,4,1
3714,21,97,87,65,7,1
3715,23,66,100,96,5,1
3716,23,44,65,90,4,1
3717,23,45,95,45,6,1
3718,23,96,98,60,7,1
3719,20,81,68,61,6,1
3720,18,68,89,91,7,1
3721,21,51,93,61,4,1
3722,20,88,37,93,6,1
3723,23,74,51,96,3,1
3724,24,53,80,54,5,1
3725,18,87,72,37,4,1
3726,24,98,69,50,7,1
3727,22,81,35,78,3,1
3728,24,40,63,64,7,1
3729,22,50,38,74,4,1
3730,22,52,95,99,7,1
3731,23,86,51,63,3,1
3732,22,82,62,64,6,1
3733,19,77,84,66,6,1
3734,21,73,42,44,8,1
3735,21,83,68,85,8,1
3736,23,46,93,42,5,1
3737,19,44,52,85,7,1
3738,24,89,93,70,6,1
3739,20,35,61,89,2,1
3740,24,83,50,69,3,1
3741,20,70,44,70,3,1
3742,22,55,56,90,4,1
3743,18,71,50,70,5,1
3744,20,58,46,95,1,1
3745,18,89,85,96,8,1
3746,21,59,35,59,8,1
3747,18,41,61,98,6,1
3748,21,58,46,94,8,1
3749,19,45,64,91,1,1
3750,19,46,43,86,2,1
3751,23,69,87,90,5,1
3752,23,97,95,97,3,1
3753,22,91,88,54,1,1
3754,20,47,71,88,2,1
3755,22,57,99,35,5,1
3756,21,73,76,44,2,1
3757,22,46,83,57,6,1
3758,18,68,38,85,8,1
3759,21,65,98,58,1,1
3760,23,96,85,47,4,1
3761,19,47,94,63,4,1
3762,23,65,65,92,5,1
3763,20,36,92,77,2,1
3764,21,49,38,44,3,0
3765,21,91,56,65,1,1
3766,18,68,37,48,4,1
3767,20,63,81,68,4,1
3768,19,100,72,51,2,1
3769,24,50,67,55,4,1
3770,21,73,82,92,7,1
3771,21,71,99,42,8,1
3772,18,55,60,72,2,1
3773,22,78,42,60,1,1
3774,19,53,84,98,2,1
3775,23,42,72,64,4,1
3776,20,100,44,43,2,1
3777,21,75,76,66,4,1
3778,21,95,71,45,6,1
3779,23,60,60,68,5,1
3780,19,63,46,52,4,1
3781,22,100,83,53,7,1
3782,21,53,48,88,7,1
3783,19,92,80,71,7,1
3784,23,91,69,46,7,1
